2.1,0.000398951,7.57332e-05,-706.371,165.603
2.12,0.000400395,6.86861e-05,-703.059,165.603
2.14,0.000401699,6.1672e-05,-699.747,165.603
2.16,0.000402863,5.46911e-05,-696.435,165.603
2.18,0.000403887,4.77433e-05,-693.123,165.603
2.2,0.000404773,4.08287e-05,-689.811,165.603
2.22,0.00040552,3.39471e-05,-686.499,165.603
2.24,0.000406131,2.70987e-05,-683.187,165.603
2.26,0.000406604,2.02834e-05,-679.875,165.603
2.28,0.000406942,1.35012e-05,-676.563,165.603
2.3,0.000407145,6.75212e-06,-673.251,165.603
2.32,0.000407212,3.61693e-08,-669.939,165.603
2.34,0.000407146,-6.64666e-06,-666.627,165.603
2.36,0.000406947,-1.32964e-05,-663.315,165.603
2.38,0.000406615,-1.9913e-05,-660.003,165.603
2.4,0.000406151,-2.64964e-05,-656.691,165.603
2.42,0.000405555,-3.30468e-05,-653.379,165.603
2.44,0.000404829,-3.9564e-05,-650.066,165.603
2.46,0.000403973,-4.60481e-05,-646.754,165.603
2.48,0.000402987,-5.24991e-05,-643.442,165.603
2.5,0.000401873,-5.89169e-05,-640.13,165.603
2.52,0.000400631,-6.53017e-05,-636.818,165.603
2.54,0.000399261,-7.16533e-05,-633.506,165.603
2.56,0.000397765,-7.79718e-05,-630.194,165.603
2.58,0.000396142,-8.42572e-05,-626.882,165.603
2.6,0.000394395,-9.05094e-05,-623.57,165.603
2.62,0.000392522,-9.67286e-05,-620.258,165.603
2.64,0.000390526,-0.000102915,-616.946,165.603
2.66,0.000388406,-0.000109068,-613.634,165.603
2.68,0.000386163,-0.000115187,-610.322,165.603
2.7,0.000383799,-0.000121274,-607.01,165.603
2.72,0.000381313,-0.000127327,-603.698,165.603
2.74,0.000378706,-0.000133348,-600.386,165.603
2.76,0.000375979,-0.000139335,-597.074,165.603
2.78,0.000373133,-0.000145289,-593.762,165.603
2.8,0.000370168,-0.00015121,-590.45,165.603
2.82,0.000367084,-0.000157098,-587.137,165.603
2.84,0.000363884,-0.000162953,-583.825,165.603
2.86,0.000360567,-0.000168775,-580.513,165.603
2.88,0.000357133,-0.000174563,-577.201,165.603
2.9,0.000353584,-0.000180319,-573.889,165.603
2.92,0.000349921,-0.000186041,-570.577,165.603
2.94,0.000346143,-0.00019173,-567.265,165.603
2.96,0.000342252,-0.000197387,-563.953,165.603
2.98,0.000338248,-0.000203009,-560.641,165.603
3,0.000334131,-0.000208599,-557.329,165.603
3.02,0.000329904,-0.000214156,-554.017,165.603
3.04,0.000325565,-0.00021968,-550.705,165.603
3.06,0.000321117,-0.00022517,-547.393,165.603
3.08,0.000316559,-0.000230628,-544.081,165.603
3.1,0.000311892,-0.000236052,-540.769,165.603
3.12,0.000307117,-0.000241443,-537.457,165.603
3.14,0.000302234,-0.000246801,-534.145,165.603
3.16,0.000297245,-0.000252126,-530.833,165.603
3.18,0.00029215,-0.000257418,-527.521,165.603
3.2,0.000286949,-0.000262676,-524.208,165.603
3.22,0.000281643,-0.000267902,-520.896,165.603
3.24,0.000276233,-0.000273094,-517.584,165.603
3.26,0.000270719,-0.000278253,-514.272,165.603
3.28,0.000265103,-0.00028338,-510.96,165.603
3.3,0.000259384,-0.000288473,-507.648,165.603
3.32,0.000253564,-0.000293533,-504.336,165.603
3.34,0.000247643,-0.000298559,-501.024,165.603
3.36,0.000241622,-0.000303553,-497.712,165.603
3.38,0.000235501,-0.000308514,-494.4,165.603
